service_id,route_id,trip_id,direction_id,trip_headsign,block_id,shape_id
SU,RED,SU_49682,0,L. B. Nagar,SU_10401,RED1
SU,RED,SU_49683,1,Miyapur,SU_10401,RED2
SU,RED,SU_49684,0,L. B. Nagar,SU_10501,RED1
SU,RED,SU_49685,1,Miyapur,SU_10501,RED2
SU,RED,SU_49686,0,L. B. Nagar,SU_11401,RED1
SU,RED,SU_49687,1,Miyapur,SU_11401,RED2
SU,RED,SU_49688,0,L. B. Nagar,SU_10601,RED1
SU,RED,SU_49689,1,Miyapur,SU_10601,RED2
SU,RED,SU_49690,0,L. B. Nagar,SU_11501,RED1
SU,RED,SU_49691,1,Miyapur,SU_11501,RED2
SU,RED,SU_49692,0,L. B. Nagar,SU_10701,RED1
SU,RED,SU_49693,1,Miyapur,SU_10701,RED2
SU,RED,SU_49694,0,L. B. Nagar,SU_11901,RED1
SU,RED,SU_49695,1,Miyapur,SU_11901,RED2
SU,RED,SU_49696,0,L. B. Nagar,SU_10801,RED1
SU,RED,SU_49697,1,Miyapur,SU_10801,RED2
SU,RED,SU_49698,0,L. B. Nagar,SU_11601,RED1
SU,RED,SU_49699,1,Miyapur,SU_11601,RED2
SU,RED,SU_49700,0,L. B. Nagar,SU_10901,RED1
SU,RED,SU_49701,1,Miyapur,SU_10901,RED2
SU,RED,SU_49702,0,L. B. Nagar,SU_11701,RED1
SU,RED,SU_49703,1,Miyapur,SU_11701,RED2
SU,RED,SU_49704,0,L. B. Nagar,SU_11001,RED1
SU,RED,SU_49705,1,Miyapur,SU_11001,RED2
SU,RED,SU_49706,0,L. B. Nagar,SU_10101,RED1
SU,RED,SU_49707,1,Miyapur,SU_10101,RED2
SU,RED,SU_49708,0,L. B. Nagar,SU_11101,RED1
SU,RED,SU_49709,1,Miyapur,SU_11101,RED2
SU,RED,SU_49710,0,L. B. Nagar,SU_10201,RED1
SU,RED,SU_49711,1,Miyapur,SU_10201,RED2
SU,RED,SU_49712,0,L. B. Nagar,SU_11201,RED1
SU,RED,SU_49713,1,Miyapur,SU_11201,RED2
SU,RED,SU_49714,0,L. B. Nagar,SU_11801,RED1
SU,RED,SU_49715,1,Miyapur,SU_11801,RED2
SU,RED,SU_49721,0,L. B. Nagar,SU_11201,RED1
SU,RED,SU_49754,0,L. B. Nagar,SU_10301,RED1
SU,RED,SU_49755,1,Miyapur,SU_10301,RED2
SU,RED,SU_49756,0,L. B. Nagar,SU_11301,RED1
SU,RED,SU_49757,1,Miyapur,SU_11301,RED2
SU,RED,SU_49758,0,L. B. Nagar,SU_10501,RED1
SU,RED,SU_49759,1,Miyapur,SU_10501,RED2
SU,RED,SU_49760,0,L. B. Nagar,SU_11401,RED1
SU,RED,SU_49761,1,Miyapur,SU_11401,RED2
SU,RED,SU_49762,0,L. B. Nagar,SU_11501,RED1
SU,RED,SU_49763,1,Miyapur,SU_11501,RED2
SU,RED,SU_49764,0,L. B. Nagar,SU_10701,RED1
SU,RED,SU_49765,1,Miyapur,SU_10701,RED2
SU,RED,SU_49766,0,L. B. Nagar,SU_10801,RED1
SU,RED,SU_49767,1,Miyapur,SU_10801,RED2
SU,RED,SU_49771,0,L. B. Nagar,SU_11201,RED1
SU,RED,SU_49775,1,Panjagutta,SU_11801,RED2
SU,RED,SU_49776,0,L. B. Nagar,SU_11801,RED1
SU,RED,SU_49793,1,Miyapur,SU_11201,RED2
SU,RED,SU_49797,1,Nampally,SU_10301,RED2
SU,RED,SU_49799,1,New Market,SU_10501,RED2
SU,RED,SU_49801,1,Musarambagh,SU_11401,RED2
SU,RED,SU_49803,1,Miyapur,SU_11501,RED2
SU,RED,SU_49823,0,Musarambagh,SU_10701,RED1
SU,RED,SU_49825,0,Nampally,SU_10801,RED1
SU,BLUE,SU_50118,0,Raidurg,SU_30101,BLUE1
SU,BLUE,SU_50120,0,Raidurg,SU_30201,BLUE1
SU,BLUE,SU_50121,1,Nagole,SU_30201,BLUE2
SU,BLUE,SU_50122,0,Raidurg,SU_30301,BLUE1
SU,BLUE,SU_50124,0,Raidurg,SU_30401,BLUE1
SU,BLUE,SU_50125,1,Nagole,SU_30401,BLUE2
SU,BLUE,SU_50126,0,Raidurg,SU_30501,BLUE1
SU,BLUE,SU_50127,1,Nagole,SU_30501,BLUE2
SU,BLUE,SU_50128,0,Raidurg,SU_30601,BLUE1
SU,BLUE,SU_50129,1,Nagole,SU_30601,BLUE2
SU,BLUE,SU_50130,0,Raidurg,SU_30701,BLUE1
SU,BLUE,SU_50131,1,Nagole,SU_30701,BLUE2
SU,BLUE,SU_50132,0,Raidurg,SU_30801,BLUE1
SU,BLUE,SU_50133,1,Nagole,SU_30801,BLUE2
SU,BLUE,SU_50134,0,Raidurg,SU_30901,BLUE1
SU,BLUE,SU_50135,1,Nagole,SU_30901,BLUE2
SU,BLUE,SU_50136,0,Raidurg,SU_31001,BLUE1
SU,BLUE,SU_50137,1,Nagole,SU_31001,BLUE2
SU,BLUE,SU_50138,0,Raidurg,SU_30101,BLUE1
SU,BLUE,SU_50139,1,Nagole,SU_30101,BLUE2
SU,BLUE,SU_50140,0,Raidurg,SU_30201,BLUE1
SU,BLUE,SU_50141,1,Nagole,SU_30201,BLUE2
SU,BLUE,SU_50142,0,Raidurg,SU_30301,BLUE1
SU,BLUE,SU_50143,1,Nagole,SU_30301,BLUE2
SU,BLUE,SU_50144,0,Raidurg,SU_30401,BLUE1
SU,BLUE,SU_50145,1,Nagole,SU_30401,BLUE2
SU,BLUE,SU_50146,0,Raidurg,SU_30501,BLUE1
SU,BLUE,SU_50147,1,Nagole,SU_30501,BLUE2
SU,BLUE,SU_50148,0,Raidurg,SU_30601,BLUE1
SU,BLUE,SU_50149,1,Nagole,SU_30601,BLUE2
SU,BLUE,SU_50150,0,Raidurg,SU_30701,BLUE1
SU,BLUE,SU_50151,1,Nagole,SU_30701,BLUE2
SU,BLUE,SU_50152,0,Raidurg,SU_30801,BLUE1
SU,BLUE,SU_50153,1,Nagole,SU_30801,BLUE2
SU,BLUE,SU_50154,0,Raidurg,SU_30901,BLUE1
SU,BLUE,SU_50155,1,Nagole,SU_30901,BLUE2
SU,BLUE,SU_50156,0,Raidurg,SU_31001,BLUE1
SU,BLUE,SU_50157,1,Nagole,SU_31001,BLUE2
SU,BLUE,SU_50158,0,Raidurg,SU_30101,BLUE1
SU,BLUE,SU_50159,1,Nagole,SU_30101,BLUE2
SU,BLUE,SU_50181,1,Nagole,SU_30301,BLUE2
SU,BLUE,SU_50183,1,Nagole,SU_30101,BLUE2
SU,BLUE,SU_51945,0,Raidurg,SU_31101,BLUE1
SU,BLUE,SU_51946,1,Nagole,SU_31101,BLUE2
SU,BLUE,SU_51947,0,Raidurg,SU_30201,BLUE1
SU,BLUE,SU_51948,1,Nagole,SU_30201,BLUE2
SU,BLUE,SU_51949,0,Raidurg,SU_30301,BLUE1
SU,BLUE,SU_51950,1,Nagole,SU_30301,BLUE2
SU,BLUE,SU_51951,0,Raidurg,SU_31201,BLUE1
SU,BLUE,SU_51952,1,Nagole,SU_31201,BLUE2
SU,BLUE,SU_51953,0,Raidurg,SU_30401,BLUE1
SU,BLUE,SU_51954,1,Nagole,SU_30401,BLUE2
SU,BLUE,SU_51955,0,Raidurg,SU_30501,BLUE1
SU,BLUE,SU_51956,1,Nagole,SU_30501,BLUE2
SU,BLUE,SU_51957,0,Raidurg,SU_31301,BLUE1
SU,BLUE,SU_51958,1,Nagole,SU_31301,BLUE2
SU,BLUE,SU_51959,0,Raidurg,SU_30601,BLUE1
SU,BLUE,SU_51960,1,Nagole,SU_30601,BLUE2
SU,BLUE,SU_51961,0,Raidurg,SU_30701,BLUE1
SU,BLUE,SU_51962,1,Nagole,SU_30701,BLUE2
SU,BLUE,SU_51963,0,Raidurg,SU_31401,BLUE1
SU,BLUE,SU_51964,1,Nagole,SU_31401,BLUE2
SU,BLUE,SU_51965,0,Raidurg,SU_30801,BLUE1
SU,BLUE,SU_51966,1,Nagole,SU_30801,BLUE2
SU,BLUE,SU_51967,0,Raidurg,SU_30901,BLUE1
SU,BLUE,SU_51968,1,Nagole,SU_30901,BLUE2
SU,BLUE,SU_51969,0,Raidurg,SU_31501,BLUE1
SU,BLUE,SU_51970,1,Nagole,SU_31501,BLUE2
SU,BLUE,SU_51971,0,Raidurg,SU_31001,BLUE1
SU,BLUE,SU_51972,1,Nagole,SU_31001,BLUE2
SU,BLUE,SU_51973,0,Raidurg,SU_30101,BLUE1
SU,BLUE,SU_51974,1,Nagole,SU_30101,BLUE2
SU,BLUE,SU_51975,0,Raidurg,SU_31101,BLUE1
SU,BLUE,SU_51976,1,Nagole,SU_31101,BLUE2
SU,BLUE,SU_51977,0,Raidurg,SU_30201,BLUE1
SU,BLUE,SU_51978,1,Nagole,SU_30201,BLUE2
SU,BLUE,SU_51979,0,Raidurg,SU_30301,BLUE1
SU,BLUE,SU_51980,1,Nagole,SU_30301,BLUE2
SU,BLUE,SU_51981,0,Raidurg,SU_31201,BLUE1
SU,BLUE,SU_51982,1,Nagole,SU_31201,BLUE2
SU,BLUE,SU_51983,0,Raidurg,SU_30401,BLUE1
SU,BLUE,SU_51984,1,Nagole,SU_30401,BLUE2
SU,BLUE,SU_51985,0,Raidurg,SU_30501,BLUE1
SU,BLUE,SU_51986,1,Nagole,SU_30501,BLUE2
SU,BLUE,SU_51987,0,Raidurg,SU_31301,BLUE1
SU,BLUE,SU_51988,1,Nagole,SU_31301,BLUE2
SU,BLUE,SU_51989,0,Raidurg,SU_30601,BLUE1
SU,BLUE,SU_51990,1,Nagole,SU_30601,BLUE2
SU,BLUE,SU_51991,0,Raidurg,SU_30701,BLUE1
SU,BLUE,SU_51992,1,Nagole,SU_30701,BLUE2
SU,BLUE,SU_51993,0,Raidurg,SU_31401,BLUE1
SU,BLUE,SU_51994,1,Nagole,SU_31401,BLUE2
SU,BLUE,SU_51995,0,Raidurg,SU_30801,BLUE1
SU,BLUE,SU_51996,1,Nagole,SU_30801,BLUE2
SU,BLUE,SU_51997,0,Raidurg,SU_30901,BLUE1
SU,BLUE,SU_51998,1,Nagole,SU_30901,BLUE2
SU,BLUE,SU_51999,0,Raidurg,SU_31501,BLUE1
SU,BLUE,SU_52000,1,Nagole,SU_31501,BLUE2
SU,BLUE,SU_52001,0,Raidurg,SU_31001,BLUE1
SU,BLUE,SU_52002,1,Nagole,SU_31001,BLUE2
SU,BLUE,SU_52003,0,Raidurg,SU_30101,BLUE1
SU,BLUE,SU_52004,1,Nagole,SU_30101,BLUE2
SU,BLUE,SU_52005,0,Raidurg,SU_31101,BLUE1
SU,BLUE,SU_52006,1,Nagole,SU_31101,BLUE2
SU,BLUE,SU_52007,0,Raidurg,SU_30201,BLUE1
SU,BLUE,SU_52008,1,Nagole,SU_30201,BLUE2
SU,BLUE,SU_52009,0,Raidurg,SU_30301,BLUE1
SU,BLUE,SU_52010,1,Nagole,SU_30301,BLUE2
SU,BLUE,SU_52011,0,Raidurg,SU_31201,BLUE1
SU,BLUE,SU_52012,1,Nagole,SU_31201,BLUE2
SU,BLUE,SU_52013,0,Raidurg,SU_30401,BLUE1
SU,BLUE,SU_52014,1,Nagole,SU_30401,BLUE2
SU,BLUE,SU_52015,0,Raidurg,SU_30501,BLUE1
SU,BLUE,SU_52016,1,Nagole,SU_30501,BLUE2
SU,BLUE,SU_52017,0,Raidurg,SU_31301,BLUE1
SU,BLUE,SU_52018,1,Nagole,SU_31301,BLUE2
SU,BLUE,SU_52019,0,Raidurg,SU_30601,BLUE1
SU,BLUE,SU_52020,1,Nagole,SU_30601,BLUE2
SU,BLUE,SU_52021,0,Raidurg,SU_30701,BLUE1
SU,BLUE,SU_52022,1,Nagole,SU_30701,BLUE2
SU,BLUE,SU_52023,0,Raidurg,SU_31401,BLUE1
SU,BLUE,SU_52024,1,Nagole,SU_31401,BLUE2
SU,BLUE,SU_52025,0,Raidurg,SU_30801,BLUE1
SU,BLUE,SU_52026,1,Nagole,SU_30801,BLUE2
SU,BLUE,SU_52027,0,Raidurg,SU_30901,BLUE1
SU,BLUE,SU_52028,1,Nagole,SU_30901,BLUE2
SU,BLUE,SU_52029,0,Raidurg,SU_31501,BLUE1
SU,BLUE,SU_52030,1,Nagole,SU_31501,BLUE2
SU,BLUE,SU_52031,0,Raidurg,SU_31001,BLUE1
SU,BLUE,SU_52032,1,Nagole,SU_31001,BLUE2
SU,BLUE,SU_52033,0,Raidurg,SU_30101,BLUE1
SU,BLUE,SU_52034,1,Nagole,SU_30101,BLUE2
SU,BLUE,SU_52035,0,Raidurg,SU_31101,BLUE1
SU,BLUE,SU_52036,1,Nagole,SU_31101,BLUE2
SU,BLUE,SU_52037,0,Raidurg,SU_30201,BLUE1
SU,BLUE,SU_52038,1,Nagole,SU_30201,BLUE2
SU,BLUE,SU_52039,0,Raidurg,SU_30301,BLUE1
SU,BLUE,SU_52040,1,Nagole,SU_30301,BLUE2
SU,BLUE,SU_52041,0,Raidurg,SU_31201,BLUE1
SU,BLUE,SU_52042,1,Nagole,SU_31201,BLUE2
SU,BLUE,SU_52043,0,Raidurg,SU_30401,BLUE1
SU,BLUE,SU_52044,1,Nagole,SU_30401,BLUE2
SU,BLUE,SU_52045,0,Raidurg,SU_30501,BLUE1
SU,BLUE,SU_52046,1,Nagole,SU_30501,BLUE2
SU,BLUE,SU_52047,0,Raidurg,SU_31301,BLUE1
SU,BLUE,SU_52048,1,Nagole,SU_31301,BLUE2
SU,BLUE,SU_52049,0,Raidurg,SU_30601,BLUE1
SU,BLUE,SU_52050,1,Nagole,SU_30601,BLUE2
SU,BLUE,SU_52051,0,Raidurg,SU_30701,BLUE1
SU,BLUE,SU_52052,1,Nagole,SU_30701,BLUE2
SU,BLUE,SU_52053,0,Raidurg,SU_31401,BLUE1
SU,BLUE,SU_52054,1,Nagole,SU_31401,BLUE2
SU,BLUE,SU_52055,0,Raidurg,SU_30801,BLUE1
SU,BLUE,SU_52056,1,Nagole,SU_30801,BLUE2
SU,BLUE,SU_52057,0,Raidurg,SU_30901,BLUE1
SU,BLUE,SU_52058,1,Nagole,SU_30901,BLUE2
SU,BLUE,SU_52059,0,Raidurg,SU_31501,BLUE1
SU,BLUE,SU_52060,1,Nagole,SU_31501,BLUE2
SU,BLUE,SU_52061,0,Raidurg,SU_31001,BLUE1
SU,BLUE,SU_52062,1,Nagole,SU_31001,BLUE2
SU,BLUE,SU_52063,0,Raidurg,SU_30101,BLUE1
SU,BLUE,SU_52064,1,Nagole,SU_30101,BLUE2
SU,BLUE,SU_52065,0,Raidurg,SU_31101,BLUE1
SU,BLUE,SU_52066,1,Nagole,SU_31101,BLUE2
SU,BLUE,SU_52067,0,Raidurg,SU_30201,BLUE1
SU,BLUE,SU_52068,1,Nagole,SU_30201,BLUE2
SU,BLUE,SU_52069,0,Raidurg,SU_30301,BLUE1
SU,BLUE,SU_52070,1,Nagole,SU_30301,BLUE2
SU,BLUE,SU_52071,0,Raidurg,SU_31201,BLUE1
SU,BLUE,SU_52072,1,Nagole,SU_31201,BLUE2
SU,BLUE,SU_52073,0,Raidurg,SU_30401,BLUE1
SU,BLUE,SU_52074,1,Nagole,SU_30401,BLUE2
SU,BLUE,SU_52075,0,Raidurg,SU_30501,BLUE1
SU,BLUE,SU_52076,1,Nagole,SU_30501,BLUE2
SU,BLUE,SU_52077,0,Raidurg,SU_31301,BLUE1
SU,BLUE,SU_52078,1,Nagole,SU_31301,BLUE2
SU,BLUE,SU_52079,0,Raidurg,SU_30601,BLUE1
SU,BLUE,SU_52080,1,Nagole,SU_30601,BLUE2
SU,BLUE,SU_52081,0,Raidurg,SU_30701,BLUE1
SU,BLUE,SU_52082,1,Nagole,SU_30701,BLUE2
SU,BLUE,SU_52083,0,Raidurg,SU_31401,BLUE1
SU,BLUE,SU_52084,1,Nagole,SU_31401,BLUE2
SU,BLUE,SU_52085,0,Raidurg,SU_30801,BLUE1
SU,BLUE,SU_52086,1,Nagole,SU_30801,BLUE2
SU,BLUE,SU_52087,0,Raidurg,SU_30901,BLUE1
SU,BLUE,SU_52088,1,Nagole,SU_30901,BLUE2
SU,BLUE,SU_52089,0,Raidurg,SU_31501,BLUE1
SU,BLUE,SU_52090,1,Nagole,SU_31501,BLUE2
SU,BLUE,SU_52091,0,Raidurg,SU_31001,BLUE1
SU,BLUE,SU_52092,1,Nagole,SU_31001,BLUE2
SU,BLUE,SU_52093,0,Raidurg,SU_30101,BLUE1
SU,BLUE,SU_52094,1,Nagole,SU_30101,BLUE2
SU,BLUE,SU_52095,0,Raidurg,SU_31101,BLUE1
SU,BLUE,SU_52096,1,Nagole,SU_31101,BLUE2
SU,BLUE,SU_52097,0,Raidurg,SU_30201,BLUE1
SU,BLUE,SU_52098,1,Nagole,SU_30201,BLUE2
SU,BLUE,SU_52099,0,Raidurg,SU_30301,BLUE1
SU,BLUE,SU_52100,1,Nagole,SU_30301,BLUE2
SU,BLUE,SU_52101,0,Raidurg,SU_31201,BLUE1
SU,BLUE,SU_52102,1,Nagole,SU_31201,BLUE2
SU,BLUE,SU_52103,0,Raidurg,SU_30401,BLUE1
SU,BLUE,SU_52104,1,Nagole,SU_30401,BLUE2
SU,BLUE,SU_52105,0,Raidurg,SU_30501,BLUE1
SU,BLUE,SU_52106,1,Nagole,SU_30501,BLUE2
SU,BLUE,SU_52107,0,Raidurg,SU_31301,BLUE1
SU,BLUE,SU_52108,1,Nagole,SU_31301,BLUE2
SU,BLUE,SU_52109,0,Raidurg,SU_30601,BLUE1
SU,BLUE,SU_52110,1,Nagole,SU_30601,BLUE2
SU,BLUE,SU_52111,0,Raidurg,SU_30701,BLUE1
SU,BLUE,SU_52112,1,Nagole,SU_30701,BLUE2
SU,BLUE,SU_52113,0,Raidurg,SU_31401,BLUE1
SU,BLUE,SU_52114,1,Nagole,SU_31401,BLUE2
SU,BLUE,SU_52115,0,Raidurg,SU_30801,BLUE1
SU,BLUE,SU_52116,1,Nagole,SU_30801,BLUE2
SU,BLUE,SU_52117,0,Raidurg,SU_30901,BLUE1
SU,BLUE,SU_52118,1,Nagole,SU_30901,BLUE2
SU,BLUE,SU_52119,0,Raidurg,SU_31501,BLUE1
SU,BLUE,SU_52120,1,Nagole,SU_31501,BLUE2
SU,BLUE,SU_52121,0,Raidurg,SU_31001,BLUE1
SU,BLUE,SU_52122,1,Nagole,SU_31001,BLUE2
SU,BLUE,SU_52123,0,Raidurg,SU_30101,BLUE1
SU,BLUE,SU_52124,1,Nagole,SU_30101,BLUE2
SU,BLUE,SU_52125,0,Raidurg,SU_31101,BLUE1
SU,BLUE,SU_52126,1,Nagole,SU_31101,BLUE2
SU,BLUE,SU_52127,0,Raidurg,SU_30201,BLUE1
SU,BLUE,SU_52128,1,Nagole,SU_30201,BLUE2
SU,BLUE,SU_52129,0,Raidurg,SU_30301,BLUE1
SU,BLUE,SU_52130,1,Nagole,SU_30301,BLUE2
SU,BLUE,SU_52131,0,Raidurg,SU_31201,BLUE1
SU,BLUE,SU_52132,1,Nagole,SU_31201,BLUE2
SU,BLUE,SU_52133,0,Raidurg,SU_30401,BLUE1
SU,BLUE,SU_52134,1,Nagole,SU_30401,BLUE2
SU,BLUE,SU_52135,0,Raidurg,SU_30501,BLUE1
SU,BLUE,SU_52136,1,Nagole,SU_30501,BLUE2
SU,BLUE,SU_52137,0,Raidurg,SU_31301,BLUE1
SU,BLUE,SU_52138,1,Nagole,SU_31301,BLUE2
SU,BLUE,SU_52139,0,Raidurg,SU_30601,BLUE1
SU,BLUE,SU_52140,1,Nagole,SU_30601,BLUE2
SU,BLUE,SU_52141,0,Raidurg,SU_30701,BLUE1
SU,BLUE,SU_52142,1,Nagole,SU_30701,BLUE2
SU,BLUE,SU_52143,0,Raidurg,SU_31401,BLUE1
SU,BLUE,SU_52144,1,Nagole,SU_31401,BLUE2
SU,BLUE,SU_52145,0,Raidurg,SU_30801,BLUE1
SU,BLUE,SU_52146,1,Nagole,SU_30801,BLUE2
SU,BLUE,SU_52147,0,Raidurg,SU_30901,BLUE1
SU,BLUE,SU_52148,1,Nagole,SU_30901,BLUE2
SU,BLUE,SU_52149,0,Raidurg,SU_31501,BLUE1
SU,BLUE,SU_52150,1,Nagole,SU_31501,BLUE2
SU,BLUE,SU_52151,0,Raidurg,SU_31001,BLUE1
SU,BLUE,SU_52152,1,Nagole,SU_31001,BLUE2
SU,BLUE,SU_52153,0,Raidurg,SU_30101,BLUE1
SU,BLUE,SU_52154,1,Nagole,SU_30101,BLUE2
SU,BLUE,SU_52155,0,Raidurg,SU_31101,BLUE1
SU,BLUE,SU_52156,1,Nagole,SU_31101,BLUE2
SU,BLUE,SU_52157,0,Raidurg,SU_30201,BLUE1
SU,BLUE,SU_52158,1,Nagole,SU_30201,BLUE2
SU,BLUE,SU_52159,0,Raidurg,SU_30301,BLUE1
SU,BLUE,SU_52160,1,Nagole,SU_30301,BLUE2
SU,BLUE,SU_52271,0,Raidurg,SU_31201,BLUE1
SU,BLUE,SU_52272,1,Nagole,SU_31201,BLUE2
SU,BLUE,SU_52273,0,Raidurg,SU_30401,BLUE1
SU,BLUE,SU_52274,1,Nagole,SU_30401,BLUE2
SU,BLUE,SU_52275,0,Raidurg,SU_30501,BLUE1
SU,BLUE,SU_52276,1,Nagole,SU_30501,BLUE2
SU,BLUE,SU_52277,0,Raidurg,SU_31301,BLUE1
SU,BLUE,SU_52278,1,Nagole,SU_31301,BLUE2
SU,BLUE,SU_52279,0,Raidurg,SU_30601,BLUE1
SU,BLUE,SU_52280,1,Nagole,SU_30601,BLUE2
SU,BLUE,SU_52281,0,Raidurg,SU_30701,BLUE1
SU,BLUE,SU_52282,1,Nagole,SU_30701,BLUE2
SU,BLUE,SU_52283,0,Raidurg,SU_31401,BLUE1
SU,BLUE,SU_52284,1,Nagole,SU_31401,BLUE2
SU,BLUE,SU_52575,0,Raidurg,SU_30901,BLUE1
SU,BLUE,SU_52576,1,Nagole,SU_30901,BLUE2
SU,BLUE,SU_52605,0,Raidurg,SU_31501,BLUE1
SU,BLUE,SU_52606,1,Nagole,SU_31501,BLUE2
SU,BLUE,SU_52607,0,Raidurg,SU_31001,BLUE1
SU,BLUE,SU_52608,1,Nagole,SU_31001,BLUE2
SU,BLUE,SU_52609,0,Raidurg,SU_31101,BLUE1
SU,BLUE,SU_52610,1,Nagole,SU_31101,BLUE2
SU,BLUE,SU_52613,0,Raidurg,SU_31201,BLUE1
SU,BLUE,SU_52614,1,Madhura Nagar,SU_31201,BLUE2
SU,BLUE,SU_52615,0,Raidurg,SU_30401,BLUE1
SU,BLUE,SU_52616,1,Madhura Nagar,SU_30401,BLUE2
SU,BLUE,SU_52617,0,Raidurg,SU_31301,BLUE1
SU,BLUE,SU_52618,1,Madhapur,SU_31301,BLUE2
SU,BLUE,SU_52619,0,Raidurg,SU_30601,BLUE1
SU,BLUE,SU_52620,1,Nagole,SU_30601,BLUE2
SU,BLUE,SU_52622,1,Nagole,SU_30701,BLUE2
SU,BLUE,SU_52634,1,Nagole,SU_30201,BLUE2
SU,BLUE,SU_52636,0,Raidurg,SU_30201,BLUE1
SU,BLUE,SU_52638,0,Raidurg,SU_30701,BLUE1
SU,BLUE,SU_52647,0,Peddamma Gudi,SU_31401,BLUE1
SU,BLUE,SU_52648,0,Paradise,SU_30901,BLUE1
SU,BLUE,SU_52651,0,Tarnaka,SU_31501,BLUE1
SU,RED,SU_52656,1,Miyapur,SU_10101,RED2
SU,RED,SU_52658,1,Miyapur,SU_10401,RED2
SU,RED,SU_52732,0,Ameerpet,SU_10901,RED1
SU,GREEN,SU_53665,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_53666,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_53669,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_53670,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_53671,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_53672,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_53673,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_53674,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_53675,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_53676,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_53677,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_53678,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_53679,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_53680,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_53681,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_53682,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_53683,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_53684,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_53685,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_53686,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_53687,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_53688,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_53689,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_53690,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_53691,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_53692,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_53693,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_53694,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_53695,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_53696,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_53697,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_53698,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_53699,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_53700,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_53701,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_53702,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_53703,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_53704,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_53705,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_53706,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_53707,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_53708,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_53709,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_53710,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_53711,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_53712,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_53713,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_53714,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_53715,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_53716,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_53717,0,JBS Parade Ground,SU_20301,GREEN1
